TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
201901030100,143.0,32.0,1.6,1026.5,1033.4,-2.1,-13.0,43.0,2.3,-,0.0,0.0,-,1990.0,-4.7,3.0,39.0
201901030200,143.0,29.0,1.0,1026.9,1033.8,-2.6,-14.6,39.0,2.0,-,0.0,0.0,-,2000.0,-5.2,3.0,22.0
201901030300,143.0,29.0,3.4,1027.1,1034.0,-2.5,-16.2,34.0,1.7,-,0.0,0.0,-,1955.0,-4.7,3.0,17.0
201901030400,143.0,29.0,2.5,1027.1,1034.0,-2.8,-15.1,38.0,1.9,-,0.0,0.0,-,1955.0,-4.9,3.0,19.0
201901030500,143.0,27.0,2.1,1027.0,1033.9,-3.1,-12.8,47.0,2.3,-,0.0,0.0,-,2000.0,-5.3,3.0,26.0
201901030600,143.0,27.0,2.6,1026.9,1033.9,-3.2,-12.4,49.0,2.4,-,0.0,0.0,-,1996.0,-5.2,3.0,23.0
201901030700,143.0,29.0,2.5,1027.2,1034.2,-3.2,-12.1,50.0,2.4,-,0.0,0.0,-,1828.0,-5.2,3.0,33.0
201901030800,143.0,29.0,2.8,1027.4,1034.3,-2.6,-12.6,46.0,2.3,-,0.0,0.0,-,1992.0,-4.8,3.0,22.0
201901030900,143.0,27.0,2.7,1028.2,1035.1,-1.6,-12.2,44.0,2.4,-,0.0,0.0,-,1894.0,-3.4,3.0,25.0
201901031000,143.0,27.0,3.2,1028.6,1035.5,-0.2,-13.8,35.0,2.1,-,0.0,0.0,-,1787.0,1.3,3.0,29.0
201901031100,143.0,29.0,3.6,1028.5,1035.3,1.2,-16.7,25.0,1.7,-,0.0,0.0,-,1985.0,4.8,3.0,20.0
201901031200,143.0,29.0,2.7,1027.6,1034.4,2.6,-17.5,21.0,1.6,-,0.0,0.0,-,1927.0,8.0,3.0,9.0
201901031300,143.0,27.0,3.5,1026.8,1033.6,3.7,-17.8,19.0,1.5,-,0.0,0.0,-,1995.0,9.5,3.0,18.0
201901031400,143.0,27.0,4.2,1026.0,1032.7,4.6,-19.8,15.0,1.3,-,0.0,0.0,-,1906.0,9.1,3.0,15.0
201901031500,143.0,27.0,4.0,1026.0,1032.7,5.4,-20.9,13.0,1.2,-,0.0,0.0,-,1955.0,7.9,3.0,26.0
201901031600,143.0,27.0,3.4,1026.0,1032.7,5.3,-20.9,13.0,1.2,-,0.0,0.0,-,1955.0,5.3,3.0,14.0
201901031700,143.0,29.0,2.6,1026.4,1033.1,4.6,-21.5,13.0,1.1,-,0.0,0.0,-,2000.0,0.7,3.0,25.0
201901031800,143.0,25.0,0.6,1026.2,1033.0,3.2,-21.8,14.0,1.1,-,0.0,0.0,-,1954.0,-1.6,3.0,21.0
201901031900,143.0,2.0,1.2,1026.6,1033.4,1.1,-16.7,25.0,1.7,-,0.0,0.0,-,1918.0,-2.1,3.0,30.0
201901032000,143.0,29.0,1.3,1027.2,1034.1,0.4,-18.3,23.0,1.5,-,0.0,0.0,-,2000.0,-2.9,3.0,32.0
201901032100,143.0,0.0,0.1,1027.3,1034.2,-0.6,-17.3,27.0,1.6,-,0.0,0.0,-,2000.0,-3.7,3.0,22.0
201901032200,143.0,14.0,1.0,1027.0,1033.9,-2.0,-16.5,32.0,1.7,-,0.0,0.0,-,1985.0,-4.3,3.0,36.0
201901032300,143.0,0.0,0.1,1027.2,1034.1,-2.5,-16.6,33.0,1.7,-,0.0,0.0,-,1939.0,-4.9,3.0,31.0
201901040000,143.0,0.0,0.3,1026.8,1033.8,-3.6,-15.5,39.0,1.8,-,0.0,0.0,-,1982.0,-5.4,3.0,37.0
201901040100,143.0,0.0,0.4,1027.0,1034.0,-4.0,-14.7,43.0,2.0,-,0.0,0.0,-,1974.0,-5.8,3.0,47.0
201901040200,143.0,0.0,0.1,1027.3,1034.3,-4.6,-13.9,48.0,2.1,-,0.0,0.0,-,1995.0,-6.1,3.0,38.0
201901040300,143.0,0.0,0.1,1027.0,1034.0,-4.9,-15.0,45.0,1.9,-,0.0,0.0,-,2000.0,-6.5,3.0,28.0
201901040400,143.0,11.0,1.3,1025.9,1032.9,-5.4,-14.2,50.0,2.0,-,0.0,0.0,-,1957.0,-6.7,3.0,30.0
201901040500,143.0,0.0,0.3,1025.6,1032.6,-5.9,-13.0,57.0,2.3,-,0.0,0.0,-,1886.0,-7.2,3.0,28.0
201901040600,143.0,34.0,1.1,1026.0,1033.0,-5.5,-13.3,54.0,2.2,-,0.0,0.0,-,1969.0,-7.0,3.0,36.0
201901040700,143.0,9.0,0.5,1025.4,1032.4,-6.3,-13.8,55.0,2.1,-,0.0,0.0,-,1866.0,-7.5,3.0,38.0
201901040800,143.0,0.0,0.3,1025.0,1032.0,-6.2,-13.1,58.0,2.2,-,0.0,0.0,-,1695.0,-7.3,3.0,48.0
201901040900,143.0,36.0,0.6,1025.8,1032.8,-3.9,-12.3,52.0,2.4,-,0.0,0.0,-,1564.0,-5.1,3.0,41.0
201901041000,143.0,7.0,0.9,1025.3,1032.2,-1.5,-13.6,39.0,2.1,-,0.0,0.0,-,1537.0,1.0,3.0,46.0
201901041100,143.0,27.0,2.0,1024.5,1031.3,2.2,-15.8,25.0,1.8,-,3.0,0.0,Ci,1427.0,5.4,3.0,51.0
201901041200,143.0,29.0,2.6,1023.2,1029.9,4.4,-17.9,18.0,1.5,-,3.0,0.0,Ci,1619.0,8.6,3.0,58.0
201901041300,143.0,27.0,2.3,1021.6,1028.3,5.1,-19.4,15.0,1.3,-,7.0,4.0,AcCi,1908.0,5.5,3.0,31.0
201901041400,143.0,27.0,3.7,1021.6,1028.3,6.0,-19.5,14.0,1.3,-,6.0,3.0,AcCi,1974.0,6.2,3.0,25.0
201901041500,143.0,27.0,3.3,1020.8,1027.5,6.4,-19.2,14.0,1.3,-,5.0,0.0,Ci,1997.0,7.7,3.0,14.0
201901041600,143.0,27.0,3.3,1020.5,1027.2,6.4,-20.1,13.0,1.2,-,4.0,0.0,Ci,2000.0,4.3,3.0,19.0
201901041700,143.0,29.0,2.6,1020.3,1027.0,5.7,-16.1,19.0,1.7,-,5.0,5.0,Ac,1910.0,2.0,3.0,26.0
201901041800,143.0,32.0,2.6,1020.8,1027.5,4.9,-12.5,27.0,2.3,-,6.0,6.0,Ac,1908.0,1.5,3.0,22.0
201901041900,143.0,29.0,2.8,1020.4,1027.1,4.5,-11.2,31.0,2.6,-,1.0,1.0,-,1714.0,1.3,3.0,37.0
201901042000,143.0,29.0,2.9,1020.4,1027.1,3.6,,39.0,3.1,-,0.0,0.0,-,1350.0,-0.2,3.0,36.0
201901042100,143.0,29.0,2.1,1020.0,1026.7,3.1,-8.5,42.0,3.2,-,0.0,0.0,-,1273.0,-0.3,3.0,33.0
201901042200,143.0,29.0,1.9,1020.4,1027.1,2.8,-7.4,47.0,3.5,-,0.0,0.0,-,1167.0,-0.6,3.0,37.0
201901042300,143.0,29.0,2.4,1020.0,1026.7,2.9,-6.7,49.0,3.7,-,4.0,4.0,-,1224.0,0.1,3.0,32.0
201901050000,143.0,29.0,2.6,1019.8,1026.5,2.5,-6.3,52.0,3.8,-,3.0,3.0,Ac,1134.0,-0.4,3.0,25.0
201901050100,143.0,29.0,1.9,1019.6,1026.4,2.2,-5.9,55.0,3.9,-,7.0,1.0,-,1018.0,-0.9,3.0,38.0
201901050200,143.0,29.0,1.3,1019.8,1026.6,1.9,-5.7,57.0,4.0,40,9.0,5.0,-,887.0,-1.4,3.0,42.0
201901050300,143.0,27.0,1.7,1019.4,1026.2,1.4,-5.5,60.0,4.1,40,6.0,6.0,Ac,767.0,-1.7,3.0,55.0
201901050400,143.0,0.0,0.4,1018.8,1025.6,0.4,-5.6,64.0,4.0,40,7.0,2.0,ScAc,628.0,-1.6,3.0,53.0
201901050500,143.0,0.0,0.4,1018.2,1025.0,-0.1,-5.5,67.0,4.1,40,8.0,3.0,ScAc,569.0,-1.9,3.0,48.0
201901050600,143.0,25.0,1.2,1018.2,1025.0,0.9,-5.1,64.0,4.2,40,8.0,8.0,Ac,478.0,-0.9,3.0,59.0
201901050700,143.0,25.0,1.4,1018.4,1025.2,1.3,-5.1,62.0,4.2,40,4.0,2.0,ScAc,361.0,-1.7,3.0,91.0
201901050800,143.0,29.0,1.4,1018.9,1025.7,1.3,-5.1,62.0,4.2,40,4.0,4.0,Ac,314.0,-2.3,3.0,101.0
201901050900,143.0,29.0,2.3,1019.4,1026.2,2.0,-5.6,57.0,4.0,40,1.0,1.0,Ac,329.0,-0.7,3.0,95.0
201901051000,143.0,32.0,1.4,1020.3,1027.0,3.1,-6.3,50.0,3.8,40,0.0,0.0,-,352.0,2.0,3.0,84.0
201901051100,143.0,32.0,2.2,1019.4,1026.1,4.5,-7.6,41.0,3.5,40,0.0,0.0,-,429.0,5.0,3.0,78.0
201901051200,143.0,27.0,3.0,1018.5,1025.2,5.4,-10.0,32.0,2.9,40,0.0,0.0,-,541.0,7.7,3.0,69.0
201901051300,143.0,29.0,3.3,1017.5,1024.1,6.2,-12.9,24.0,2.3,40,0.0,0.0,-,674.0,10.4,3.0,63.0
201901051400,143.0,32.0,4.5,1016.9,1023.5,6.2,-15.7,19.0,1.8,40,3.0,0.0,Ci,1022.0,10.5,3.0,48.0
201901051500,143.0,29.0,4.6,1016.3,1022.9,7.1,-18.6,14.0,1.4,-,2.0,0.0,Ci,1286.0,9.7,3.0,30.0
201901051600,143.0,27.0,4.3,1016.8,1023.4,6.3,-18.5,15.0,1.4,-,3.0,0.0,Ci,1255.0,7.2,3.0,31.0
201901051700,143.0,29.0,3.8,1017.1,1023.8,5.0,-19.5,15.0,1.3,-,0.0,0.0,-,1501.0,3.1,3.0,36.0
201901051800,143.0,29.0,2.3,1017.3,1024.0,4.2,-17.4,19.0,1.6,-,0.0,0.0,-,1296.0,0.3,3.0,40.0
201901051900,143.0,32.0,1.9,1018.2,1024.9,2.7,-18.6,19.0,1.4,-,0.0,0.0,-,1640.0,-0.5,3.0,23.0
201901052000,143.0,34.0,1.0,1018.4,1025.2,0.5,-17.3,25.0,1.6,-,0.0,0.0,-,1456.0,-1.3,3.0,33.0
201901052100,143.0,29.0,1.8,1018.8,1025.6,1.2,-18.7,21.0,1.4,-,0.0,0.0,-,1897.0,-1.8,3.0,13.0
201901052200,143.0,0.0,0.4,1019.2,1026.0,-1.2,-15.4,33.0,1.8,-,0.0,0.0,-,907.0,-3.3,3.0,35.0
201901052300,143.0,0.0,0.3,1019.1,1026.0,-2.7,-15.4,37.0,1.8,-,0.0,0.0,-,1306.0,-4.1,3.0,42.0
201901060000,143.0,14.0,0.5,1019.4,1026.3,-3.0,-15.0,39.0,1.9,-,0.0,0.0,-,1199.0,-4.8,3.0,49.0
201901060100,143.0,0.0,0.1,1019.4,1026.3,-4.0,-12.4,52.0,2.4,40,8.0,7.0,-,989.0,-4.9,3.0,53.0
201901060200,143.0,0.0,0.1,1020.0,1026.9,-4.4,-14.8,44.0,1.9,40,7.0,4.0,-,1592.0,-5.0,3.0,33.0
201901060300,143.0,0.0,0.0,1020.2,1027.1,-4.3,-13.4,49.0,2.2,-,8.0,0.0,Ci,1419.0,-4.6,3.0,45.0
201901060400,143.0,0.0,0.2,1020.4,1027.3,-4.4,-12.7,52.0,2.3,-,5.0,0.0,Ci,1227.0,-5.2,3.0,31.0
201901060500,143.0,0.0,0.2,1020.1,1027.0,-4.6,-13.7,49.0,2.1,-,4.0,0.0,Ci,1717.0,-5.8,3.0,27.0
201901060600,143.0,0.0,0.0,1020.3,1027.2,-4.3,-13.4,49.0,2.2,-,9.0,0.0,Ci,1458.0,-4.4,3.0,27.0
201901060700,143.0,0.0,0.1,1020.6,1027.5,-4.4,-13.2,50.0,2.2,-,8.0,0.0,Ci,1587.0,-4.8,3.0,33.0
201901060800,143.0,0.0,0.4,1020.8,1027.7,-4.3,-13.6,48.0,2.1,-,8.0,7.0,AcCi,1672.0,-4.4,3.0,37.0
201901060900,143.0,0.0,0.2,1021.0,1027.9,-3.1,-13.3,45.0,2.2,-,9.0,4.0,AcCi,1554.0,-1.8,3.0,35.0
201901061000,143.0,36.0,1.0,1021.9,1028.8,-1.5,-14.0,38.0,2.1,-,8.0,0.0,Ci,1716.0,0.4,3.0,40.0
201901061100,143.0,32.0,1.9,1021.5,1028.3,1.5,-15.5,27.0,1.8,-,4.0,0.0,Ci,1803.0,3.8,3.0,28.0
201901061200,143.0,27.0,1.7,1020.1,1026.8,2.7,-16.9,22.0,1.6,-,0.0,0.0,-,1788.0,7.4,3.0,42.0
201901061300,143.0,27.0,2.7,1019.2,1025.9,4.7,-17.6,18.0,1.5,-,0.0,0.0,-,1902.0,9.5,3.0,33.0
201901061400,143.0,29.0,2.9,1018.8,1025.5,5.6,-19.8,14.0,1.3,-,0.0,0.0,-,1933.0,10.3,3.0,18.0
201901061500,143.0,27.0,2.2,1018.6,1025.2,7.0,-20.5,12.0,1.2,-,0.0,0.0,-,1912.0,9.4,3.0,13.0
201901061600,143.0,29.0,3.0,1018.9,1025.5,6.8,-21.7,11.0,1.1,-,0.0,0.0,-,1951.0,6.7,3.0,17.0
201901061700,143.0,32.0,2.1,1018.9,1025.6,5.7,-21.5,12.0,1.1,-,0.0,0.0,-,2000.0,1.8,3.0,30.0
201901061800,143.0,34.0,1.3,1019.5,1026.2,4.4,-20.8,14.0,1.2,-,0.0,0.0,-,1912.0,-1.1,3.0,33.0
201901061900,143.0,27.0,2.1,1020.0,1026.7,3.6,-19.2,17.0,1.3,-,0.0,0.0,-,1954.0,-1.1,3.0,24.0
201901062000,143.0,29.0,2.6,1020.8,1027.6,2.5,-18.8,19.0,1.4,-,0.0,0.0,-,2000.0,-1.4,3.0,21.0
201901062100,143.0,32.0,1.9,1021.1,1027.9,1.8,-18.8,20.0,1.4,-,0.0,0.0,-,1954.0,-2.2,3.0,11.0
201901062200,143.0,29.0,2.7,1021.2,1028.0,1.8,-17.7,22.0,1.5,-,0.0,0.0,-,1954.0,-2.2,3.0,17.0
201901062300,143.0,29.0,2.6,1021.1,1027.9,1.0,-16.4,26.0,1.7,-,0.0,0.0,-,1999.0,-2.5,3.0,27.0
201901070000,143.0,27.0,2.0,1020.6,1027.4,0.6,-15.8,28.0,1.8,-,0.0,0.0,-,1912.0,-3.3,3.0,32.0
201901070100,143.0,11.0,1.3,1020.7,1027.6,-2.6,-14.3,40.0,2.0,-,0.0,0.0,-,1896.0,-4.4,3.0,30.0
201901070200,143.0,0.0,0.4,1021.3,1028.2,-3.3,-14.1,43.0,2.1,-,0.0,0.0,-,1838.0,-5.3,3.0,38.0
201901070300,143.0,0.0,0.0,1021.1,1028.0,-3.6,-13.5,46.0,2.2,-,0.0,0.0,-,1738.0,-5.8,3.0,33.0
201901070400,143.0,0.0,0.3,1020.9,1027.9,-4.6,-14.2,47.0,2.0,-,0.0,0.0,-,1904.0,-6.4,3.0,36.0
201901070500,143.0,0.0,0.1,1020.8,1027.8,-5.1,-12.9,54.0,2.3,-,0.0,0.0,-,1813.0,-6.8,3.0,35.0
201901070600,143.0,0.0,0.2,1020.9,1027.9,-5.2,-12.6,56.0,2.3,-,0.0,0.0,-,1740.0,-7.1,3.0,50.0
201901070700,143.0,27.0,1.6,1021.3,1028.3,-4.8,-10.9,62.0,2.7,-,0.0,0.0,-,1755.0,-6.8,3.0,34.0
201901070800,143.0,27.0,1.6,1021.3,1028.2,-1.1,-14.6,35.0,2.0,-,2.0,0.0,Ci,1801.0,-5.6,3.0,49.0
201901070900,143.0,27.0,2.3,1021.7,1028.5,0.2,-13.8,34.0,2.1,-,1.0,0.0,Ci,1883.0,-2.8,3.0,43.0
201901071000,143.0,27.0,2.9,1021.9,1028.7,1.1,-12.3,36.0,2.4,-,2.0,0.0,Ci,1765.0,1.4,3.0,33.0
201901071100,143.0,25.0,2.8,1021.6,1028.4,2.4,-11.9,34.0,2.5,-,3.0,1.0,ScCi,1774.0,5.0,3.0,26.0
201901071200,143.0,25.0,3.5,1020.6,1027.3,3.7,-13.6,27.0,2.1,-,4.0,0.0,Ci,1859.0,8.3,3.0,44.0
201901071300,143.0,29.0,3.7,1019.4,1026.1,4.8,-14.1,24.0,2.1,-,5.0,0.0,Ci,1974.0,10.3,3.0,20.0
201901071400,143.0,29.0,3.9,1018.8,1025.5,5.3,-14.2,23.0,2.0,-,2.0,0.0,Ci,1615.0,10.6,3.0,28.0
201901071500,143.0,29.0,4.6,1019.0,1025.7,5.8,-12.7,25.0,2.3,-,3.0,0.0,Ci,1458.0,8.9,3.0,46.0
201901071600,143.0,32.0,4.0,1019.9,1026.6,5.3,-12.2,27.0,2.4,-,6.0,0.0,Ci,1456.0,7.2,3.0,44.0
201901071700,143.0,32.0,3.0,1019.4,1026.1,4.2,-11.4,31.0,2.6,-,4.0,1.0,AcCi,1254.0,2.3,3.0,49.0
201901071800,143.0,29.0,3.3,1019.3,1026.0,3.9,-10.9,33.0,2.7,-,4.0,0.0,Ci,1231.0,0.3,3.0,57.0
201901071900,143.0,29.0,2.5,1019.5,1026.2,3.5,-10.5,35.0,2.8,-,7.0,0.0,-,1173.0,-0.3,3.0,41.0
201901072000,143.0,29.0,2.8,1019.7,1026.4,3.3,-10.7,35.0,2.7,-,0.0,0.0,-,1043.0,0.2,3.0,42.0
201901072100,143.0,29.0,2.6,1019.7,1026.4,3.0,-9.9,38.0,2.9,40,8.0,0.0,Ci,969.0,-0.2,3.0,44.0
201901072200,143.0,29.0,1.7,1019.3,1026.1,2.2,-9.1,43.0,3.1,40,5.0,2.0,-,902.0,-0.6,3.0,46.0
201901072300,143.0,29.0,3.4,1019.3,1026.1,2.2,-8.8,44.0,3.1,40,8.0,8.0,-,851.0,-0.7,3.0,39.0
201901080000,143.0,29.0,2.8,1019.3,1026.1,1.9,-8.2,47.0,3.3,40,8.0,0.0,Ci,774.0,-0.8,3.0,45.0
201901080100,143.0,27.0,2.1,1019.2,1026.0,1.6,-7.9,49.0,3.4,40,8.0,8.0,-,743.0,-1.0,3.0,62.0
201901080200,143.0,27.0,2.6,1019.6,1026.4,1.4,-7.4,52.0,3.5,40,9.0,9.0,-,674.0,-0.9,3.0,55.0
201901080300,143.0,29.0,2.3,1019.4,1026.2,1.0,-8.0,51.0,3.3,40,8.0,0.0,Ci,764.0,-1.2,3.0,56.0
201901080400,143.0,27.0,2.9,1019.3,1026.1,1.0,-8.2,50.0,3.3,40,8.0,0.0,Ci,868.0,-1.1,3.0,50.0
201901080500,143.0,32.0,1.9,1019.2,1026.0,0.2,-7.5,56.0,3.5,40,5.0,0.0,Ci,780.0,-1.8,3.0,51.0
201901080600,143.0,29.0,1.7,1019.2,1026.0,0.1,-7.2,58.0,3.6,40,5.0,0.0,Ci,711.0,-2.4,3.0,50.0
201901080700,143.0,29.0,1.6,1019.4,1026.2,0.0,-7.0,59.0,3.6,40,7.0,0.0,Ci,673.0,-2.2,3.0,51.0
201901080800,143.0,29.0,2.6,1019.7,1026.5,0.2,-7.3,57.0,3.5,40,6.0,0.0,Ci,672.0,-2.3,3.0,52.0
201901080900,143.0,29.0,3.3,1019.7,1026.5,0.8,-8.7,49.0,3.2,40,0.0,0.0,-,711.0,-1.0,3.0,56.0
201901081000,143.0,32.0,3.0,1020.1,1026.9,1.8,-10.3,40.0,2.8,40,0.0,0.0,-,1298.0,2.2,3.0,39.0
201901081100,143.0,32.0,3.6,1019.8,1026.5,2.7,-13.1,30.0,2.2,-,0.0,0.0,-,1560.0,5.7,3.0,30.0
201901081200,143.0,32.0,4.6,1018.5,1025.2,3.2,-13.1,29.0,2.2,-,0.0,0.0,-,1727.0,8.8,3.0,21.0
201901081300,143.0,29.0,5.4,1017.6,1024.3,4.2,-13.1,27.0,2.2,-,0.0,0.0,-,1716.0,11.0,3.0,21.0
201901081400,143.0,29.0,5.2,1017.1,1023.8,5.0,-14.4,23.0,2.0,-,1.0,0.0,Ci,1894.0,11.7,3.0,21.0
201901081500,143.0,32.0,4.6,1017.5,1024.2,4.3,-15.6,22.0,1.8,-,2.0,0.0,Ci,1987.0,9.5,3.0,28.0
201901081600,143.0,32.0,5.4,1017.4,1024.1,4.4,-15.5,22.0,1.8,-,3.0,0.0,Ci,1993.0,6.7,3.0,29.0
201901081700,143.0,32.0,6.0,1017.9,1024.6,3.2,-15.4,24.0,1.8,-,2.0,0.0,Ci,1954.0,2.5,3.0,37.0
201901081800,143.0,29.0,4.5,1018.5,1025.2,2.4,-14.2,28.0,2.0,-,0.0,0.0,-,1910.0,0.3,3.0,26.0
201901081900,143.0,29.0,3.9,1020.1,1026.9,1.6,-20.2,18.0,1.2,-,0.0,0.0,-,1954.0,-1.0,3.0,17.0
201901082000,143.0,29.0,5.5,1020.9,1027.7,-0.3,-18.9,23.0,1.4,-,0.0,0.0,-,2000.0,-0.6,3.0,17.0
201901082100,143.0,29.0,4.6,1021.0,1027.8,-0.6,-17.3,27.0,1.6,-,0.0,0.0,-,1955.0,-1.3,3.0,24.0
201901082200,143.0,29.0,4.5,1021.2,1028.1,-1.1,-15.7,32.0,1.8,-,0.0,0.0,-,1954.0,-1.9,3.0,25.0
201901082300,143.0,29.0,2.6,1022.0,1028.9,-1.5,-14.3,37.0,2.0,-,4.0,0.0,-,1883.0,-2.4,3.0,28.0
201901090000,143.0,32.0,2.5,1022.6,1029.5,-2.0,-13.8,40.0,2.1,-,7.0,0.0,Ci,1989.0,-2.7,3.0,24.0
201901090100,143.0,32.0,2.6,1023.5,1030.4,-2.8,-15.5,37.0,1.8,-,6.0,0.0,-,2000.0,-3.0,3.0,27.0
201901090200,143.0,32.0,2.7,1025.0,1031.9,-3.1,-17.8,31.0,1.5,-,0.0,2.0,-,1958.0,-3.3,3.0,22.0
201901090300,143.0,32.0,1.9,1025.6,1032.6,-3.8,-17.4,34.0,1.6,-,7.0,0.0,Ci,2000.0,-3.7,3.0,22.0
201901090400,143.0,29.0,2.7,1026.5,1033.5,-4.2,-18.1,33.0,1.5,-,9.0,0.0,Ci,1910.0,-4.1,3.0,25.0
201901090500,143.0,29.0,3.0,1027.4,1034.4,-4.7,-19.2,31.0,1.3,-,8.0,0.0,Ci,1955.0,-4.5,3.0,34.0
201901090600,143.0,27.0,3.2,1027.9,1034.9,-5.0,-19.9,30.0,1.3,-,9.0,0.0,Ci,1954.0,-4.5,3.0,40.0
201901090700,143.0,27.0,2.9,1028.2,1035.2,-5.3,-19.8,31.0,1.3,-,5.0,0.0,Ci,1910.0,-5.1,3.0,33.0
